station,index,x,xeff,Rex,Ue,y,eta,u_over_Ue,blasius_fp,residual
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0062365591397849467,1.982818502335961,0.62492732570800358,0.62516979278731311,-0.00024246707930952738
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.006378299120234604,2.0278825592072329,0.63692957624267521,0.6371695481293046,-0.00023997188662938651
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0065200391006842622,2.0729466160785046,0.64875282538490553,0.64899012427166802,-0.00023729888676249367
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0066617790811339195,2.1180106729497763,0.66039213735458446,0.66062659595074569,-0.00023445859616122444
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0068035190615835777,2.1630747298210484,0.67184275547612926,0.67207421486494012,-0.00023145938881086181
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0069452590420332359,2.2081387866923201,0.68310011745843835,0.68332843223944539,-0.00022831478100704405
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0070869990224828932,2.2532028435635918,0.69415987014267655,0.69438490527093488,-0.00022503512825833294
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0072287390029325514,2.2982669004348639,0.70501788363888529,0.70523951416945541,-0.00022163053057011606
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0073704789833822096,2.3433309573061361,0.71567026477440998,0.71588837560956331,-0.00021811083515332896
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0075122189638318669,2.3883950141774077,0.72611336977972885,0.72632785542007461,-0.0002144856403457629
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0076539589442815251,2.4334590710486794,0.73634381614052669,0.73655458044094668,-0.00021076430041999661
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0077956989247311825,2.4785231279199511,0.74635849354875927,0.74656544947970893,-0.00020695593094965936
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0079374389051808415,2.5235871847912232,0.756154573889944,0.75635764330438815,-0.00020306941444414583
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0080791788856304989,2.5686512416624949,0.76572952020902241,0.76592863023194591,-0.00019911002292349878
